tok_id	token	left_score	right_score	pred_side	rule_hits
764	shey	6.0	0.0	left	1
765	tchody	0.0	7.0	right	1
766	qopchy	0.0	34.0	right	1
767	otshol	0.0	5.0	right	1
768	dy	2.0	30.0	right	1
769	daiin	2.0	30.0	right	1
770	tshodody	0.0	0.0	unknown	0
771	chochy	51.0	0.0	left	1
772	cthy	51.0	3.0	left	1
773	daiin	2.0	30.0	right	1
774	qoky	39.75	0.0	left	1
775	chcphhy	51.0	24.0	left	1
776	daiin	2.0	30.0	right	1
777	cthol	51.0	3.0	left	1
778	cthy	51.0	3.0	left	1
779	cthd	51.0	3.0	left	1
780	qokchy	39.75	0.0	left	1
781	dykchy	2.0	34.0	right	1
782	chkeey	57.0	0.0	left	1
783	kshy	2.0	24.0	right	1
784	ky	2.0	24.0	right	1
785	ty	0.0	0.0	unknown	0
786	dor	2.0	30.0	right	1
787	cheey	63.4	0.0	left	1
788	ol	0.0	5.0	right	1
789	cheol	60.4	0.0	left	1
790	dy	2.0	30.0	right	1
791	choteeen	54.0	0.0	left	1
792	oeear	5.0	5.0	tie	1
793	choschy	51.0	0.0	left	1
794	dain	2.0	30.0	right	1
795	sho	0.0	0.0	unknown	0
796	kshy	2.0	24.0	right	1
797	shol	0.0	0.0	unknown	0
798	deees	5.0	30.0	right	1
799	dol	2.0	30.0	right	1
800	kchor	28.0	24.0	left	1
801	sheod	6.0	0.0	left	1
802	sheodaiin	6.0	0.0	left	1
803	shodaiin	0.0	0.0	unknown	0
804	oksholshol	4.75	77.0	right	1
805	dais	2.0	30.0	right	1
806	qos	0.0	0.0	unknown	0
807	dol	2.0	30.0	right	1
808	dol	2.0	30.0	right	1
809	dor	2.0	30.0	right	1
810	aiin	0.0	0.0	unknown	0
811	okchor	0.75	77.0	right	1
812	daiin	2.0	30.0	right	1
813	cphol	51.0	0.0	left	1
814	chody	51.0	0.0	left	1
815	shy	0.0	0.0	unknown	0
816	cfhodar	51.0	0.0	left	1
817	shor	0.0	0.0	unknown	0
818	okche	77.35	77.0	left	1
819	do	2.0	30.0	right	1
820	dchy	32.0	36.0	right	1
821	dain	2.0	30.0	right	1
822	al	0.0	0.0	unknown	0
823	chodaiin	51.0	0.0	left	1
824	shokchy	0.75	0.0	left	1
825	chor	51.0	0.0	left	1
826	dy	2.0	30.0	right	1
827	dchol	32.0	36.0	right	1
828	shesed	6.0	0.0	left	1
829	chofchy	51.0	0.0	left	1
830	dam	2.0	30.0	right	1
831	scho	0.0	0.0	unknown	0
832	chky	51.0	0.0	left	1
833	ckooaiin	53.0	0.0	left	1
834	chy	51.0	0.0	left	1
835	taiin	0.0	0.0	unknown	0
836	shy	0.0	0.0	unknown	0
837	chocty	51.0	3.0	left	1
838	cheeody	63.4	0.0	left	1
839	sol	0.0	0.0	unknown	0
840	choto	51.0	0.0	left	1
841	kchoan	28.0	24.0	left	1
842	choor	51.0	0.0	left	1
843	dain	2.0	30.0	right	1
844	ofchey	9.4	5.0	left	1
845	dsheey	11.0	30.0	right	1
846	shol	0.0	0.0	unknown	0
847	daiin	2.0	30.0	right	1
848	shor	0.0	0.0	unknown	0
849	cheocthy	60.4	3.0	left	1
850	oksheo	6.75	77.0	right	1
851	dol	2.0	30.0	right	1
852	daird	2.0	30.0	right	1
853	ytchody	0.0	49.0	right	1
854	chot	51.0	2.0	left	1
855	choty	51.0	0.0	left	1
856	otariin	0.0	5.0	right	1
857	chotol	51.0	0.0	left	1
858	sho	0.0	0.0	unknown	0
859	chey	60.4	0.0	left	1
860	kshey	8.0	24.0	right	1
861	lody	0.0	0.0	unknown	0
862	cholal	51.0	0.0	left	1
863	chy	51.0	0.0	left	1
864	etodaiin	0.0	0.0	unknown	0
865	dol	2.0	30.0	right	1
866	daiiirchy	2.0	30.0	right	1
867	ckhy	77.0	0.0	left	1
868	scheaiin	9.4	0.0	left	1
869	cthaichar	51.0	3.0	left	1
870	cthy	51.0	3.0	left	1
871	dar	2.0	30.0	right	1
872	aiin	0.0	0.0	unknown	0
873	chean	60.4	0.0	left	1
874	cky	53.0	0.0	left	1
875	char	51.0	0.0	left	1
876	chaiin	51.0	0.0	left	1
877	daiin	2.0	30.0	right	1
878	chor	51.0	0.0	left	1
879	cha	51.0	0.0	left	1
880	rchealcham	9.4	2.0	left	1
881	shol	0.0	0.0	unknown	0
882	kaiin	2.0	24.0	right	1
883	shol	0.0	0.0	unknown	0
884	kaiin	2.0	24.0	right	1
885	daikam	2.0	30.0	right	1
886	chal	51.0	0.0	left	1
887	sol	0.0	0.0	unknown	0
888	shol	0.0	0.0	unknown	0
889	otol	0.0	5.0	right	1
890	chol	51.0	0.0	left	1
891	opcheaiin	9.4	13.0	right	1
892	opydaiin	0.0	8.0	right	1
893	saiin	0.0	0.0	unknown	0
894	chor	51.0	0.0	left	1
895	sheaiin	6.0	0.0	left	1
896	shor	0.0	0.0	unknown	0
897	chykchy	51.0	4.0	left	1
898	otaiin	0.0	5.0	right	1
899	cty	51.0	3.0	left	1
900	chear	60.4	0.0	left	1
901	shol	0.0	0.0	unknown	0
902	chaiin	51.0	0.0	left	1
903	shaiin	0.0	0.0	unknown	0
904	dolar	2.0	30.0	right	1
905	chean	60.4	0.0	left	1
906	cthar	51.0	3.0	left	1
907	shealy	6.0	0.0	left	1
908	daiin	2.0	30.0	right	1
909	chary	51.0	0.0	left	1
910	otchar	0.0	14.0	right	1
911	etaiin	0.0	0.0	unknown	0
912	cthol	51.0	3.0	left	1
913	dar	2.0	30.0	right	1
914	ytchy	0.0	49.0	right	1
915	chey	60.4	0.0	left	1
916	kaiin	2.0	24.0	right	1
917	dain	2.0	30.0	right	1
918	ar	0.0	0.0	unknown	0
919	dar	2.0	30.0	right	1
920	shey	6.0	0.0	left	1
921	cthar	51.0	3.0	left	1
922	chotain	51.0	0.0	left	1
923	ry	0.0	0.0	unknown	0
924	chol	51.0	0.0	left	1
925	chol	51.0	0.0	left	1
926	chol	51.0	0.0	left	1
927	cthaiin	51.0	3.0	left	1
928	dain	2.0	30.0	right	1
929	chokchy	51.75	0.0	left	1
930	chol	51.0	0.0	left	1
931	cthor	51.0	3.0	left	1
932	chaiin	51.0	0.0	left	1
933	oeesody	5.0	5.0	tie	1
934	kchey	37.4	24.0	left	1
935	pchy	0.0	2.0	right	1
936	cpharom	51.0	0.0	left	1
937	shear	6.0	0.0	left	1
938	cheeotaiin	63.4	0.0	left	1
939	chal	51.0	0.0	left	1
940	daiin	2.0	30.0	right	1
941	chokain	51.75	0.0	left	1
942	keoky	5.75	24.0	right	1
943	otorchy	0.0	5.0	right	1
944	satar	0.0	0.0	unknown	0
945	shol	0.0	0.0	unknown	0
946	kol	2.0	24.0	right	1
947	char	51.0	0.0	left	1
948	cthey	57.0	3.0	left	1
949	tchy	0.0	7.0	right	1
950	ckham	77.0	0.0	left	1
951	chor	51.0	0.0	left	1
952	cheain	60.4	0.0	left	1
953	char	51.0	0.0	left	1
954	cheeky	63.4	0.0	left	1
955	chor	51.0	0.0	left	1
956	ry	0.0	0.0	unknown	0
957	oteey	3.0	5.0	right	1
958	dchor	32.0	36.0	right	1
959	chodey	51.0	0.0	left	1
960	cho	51.0	0.0	left	1
961	raiin	0.0	0.0	unknown	0
962	shor	0.0	0.0	unknown	0
963	cthy	51.0	3.0	left	1
964	or	0.0	5.0	right	1
965	chaiin	51.0	0.0	left	1
966	cthod	51.0	3.0	left	1
967	ram	0.0	0.0	unknown	0
968	ytol	0.0	4.0	right	1
969	dayty	2.0	32.0	right	1
970	shydal	0.0	0.0	unknown	0
971	chdy	51.0	0.0	left	1
972	chodar	51.0	0.0	left	1
973	aiin	0.0	0.0	unknown	0
974	olsho	4.0	5.0	right	1
975	cthy	51.0	3.0	left	1
976	fochor	0.0	0.0	unknown	0
977	oporody	0.0	8.0	right	1
978	opy	0.0	8.0	right	1
979	shor	0.0	0.0	unknown	0
980	daiin	2.0	30.0	right	1
981	qopchypcho	0.0	34.0	right	1
982	qofol	0.0	0.0	unknown	0
983	shol	0.0	0.0	unknown	0
984	cfhol	51.0	0.0	left	1
985	daiin	2.0	30.0	right	1
986	oty	0.0	5.0	right	1
987	qokaiin	39.75	0.0	left	1
988	dy	2.0	30.0	right	1
989	oeees	5.0	5.0	tie	1
990	daiin	2.0	30.0	right	1
991	chty	51.0	0.0	left	1
992	daiiin	2.0	30.0	right	1
993	cthod	51.0	3.0	left	1
994	yky	43.2	3.6	left	1
995	daim	2.0	30.0	right	1
996	daly	2.0	30.0	right	1
997	ytoldy	0.0	4.0	right	1
998	oty	0.0	5.0	right	1
999	kchol	28.0	24.0	left	1
1000	chol	51.0	0.0	left	1
1001	chy	51.0	0.0	left	1
1002	kyty	2.0	26.0	right	1
1003	ychor	30.0	0.0	left	1
1004	chshoty	51.0	0.0	left	1
1005	oky	0.75	77.0	right	1
1006	kaiin	2.0	24.0	right	1
1007	pchocthy	0.0	5.0	right	1
1008	shor	0.0	0.0	unknown	0
1009	octhody	0.0	8.0	right	1
1010	chorchy	51.0	0.0	left	1
1011	pchodol	0.0	2.0	right	1
1012	chopchal	51.0	8.0	left	1
1013	ypch	6.0	26.0	right	1
1014	kom	2.0	24.0	right	1
1015	dchey	41.4	36.0	left	1
1016	cthoor	51.0	3.0	left	1
1017	char	51.0	0.0	left	1
1018	chty	51.0	0.0	left	1
1019	os	0.0	5.0	right	1
1020	chair	51.0	0.0	left	1
1021	otytchol	0.0	16.0	right	1
1022	oky	0.75	77.0	right	1
1023	daiin	2.0	30.0	right	1
1024	etyd	0.0	0.0	unknown	0
1025	qotor	0.0	0.0	unknown	0
1026	otchy	0.0	14.0	right	1
1027	daiin	2.0	30.0	right	1
1028	chocthy	51.0	3.0	left	1
1029	qotchy	0.0	9.0	right	1
1030	chol	51.0	0.0	left	1
1031	or	0.0	5.0	right	1
1032	yty	0.0	4.0	right	1
1033	dy	2.0	30.0	right	1
1034	dy	2.0	30.0	right	1
1035	sor	0.0	0.0	unknown	0
1036	chaiin	51.0	0.0	left	1
1037	chcthy	51.0	31.0	left	1
1038	ctho	51.0	3.0	left	1
1039	ckhy	77.0	0.0	left	1
1040	or	0.0	5.0	right	1
1041	aiin	0.0	0.0	unknown	0
1042	chtchor	51.0	7.0	left	1
1043	doiir	2.0	30.0	right	1
1044	ody	0.0	5.0	right	1
1045	chy	51.0	0.0	left	1
1046	taiin	0.0	0.0	unknown	0
1047	shy	0.0	0.0	unknown	0
1048	dain	2.0	30.0	right	1
1049	dair	2.0	30.0	right	1
1050	am	0.0	0.0	unknown	0
1051	chol	51.0	0.0	left	1
1052	daiin	2.0	30.0	right	1
1053	dar	2.0	30.0	right	1
1054	chodaiin	51.0	0.0	left	1
1055	ytoiin	0.0	4.0	right	1
1056	otar	0.0	5.0	right	1
1057	paiin	0.0	0.0	unknown	0
1058	daiin	2.0	30.0	right	1
1059	sheo	6.0	0.0	left	1
1060	pcheey	12.4	2.0	left	1
1061	qoty	0.0	0.0	unknown	0
1062	daiin	2.0	30.0	right	1
1063	cthor	51.0	3.0	left	1
1064	otydy	0.0	5.0	right	1
1065	sain	0.0	0.0	unknown	0
1066	dain	2.0	30.0	right	1
1067	daiin	2.0	30.0	right	1
1068	ckhy	77.0	0.0	left	1
1069	chcthor	51.0	31.0	left	1
1070	choiin	51.0	0.0	left	1
1071	qot	0.0	2.0	right	1
1072	chodaiin	51.0	0.0	left	1
1073	cthy	51.0	3.0	left	1
1074	daiin	2.0	30.0	right	1
1075	qotchytor	0.0	11.0	right	1
1076	shoiin	0.0	0.0	unknown	0
1077	daiin	2.0	30.0	right	1
1078	qotchey	9.4	9.0	left	1
1079	shcthey	6.0	31.0	right	1
1080	ytor	0.0	4.0	right	1
1081	dain	2.0	30.0	right	1
1082	sho	0.0	0.0	unknown	0
1083	ykeey	49.2	3.6	left	1
1084	daiin	2.0	30.0	right	1
1085	qotchy	0.0	9.0	right	1
1086	qotor	0.0	0.0	unknown	0
1087	chol	51.0	0.0	left	1
1088	daiin	2.0	30.0	right	1
1089	qokchyky	39.75	2.0	left	1
1090	shoiin	0.0	0.0	unknown	0
1091	chor	51.0	0.0	left	1
1092	shcthy	0.0	31.0	right	1
1093	qoty	0.0	0.0	unknown	0
1094	qotoiin	0.0	0.0	unknown	0
1095	qokol	39.75	0.0	left	1
1096	choraiin	51.0	0.0	left	1
1097	tshol	0.0	0.0	unknown	0
1098	schoal	0.0	0.0	unknown	0
1099	cfhy	51.0	0.0	left	1
1100	shfydaiin	0.0	0.0	unknown	0
1101	cphy	51.0	0.0	left	1
1102	shey	6.0	0.0	left	1
1103	tchody	0.0	7.0	right	1
1104	shoyty	0.0	2.0	right	1
1105	socthody	0.0	3.0	right	1
1106	qodor	0.0	0.0	unknown	0
1107	y	0.0	0.0	unknown	0
1108	kshy	2.0	24.0	right	1
1109	daiin	2.0	30.0	right	1
1110	ytchy	0.0	49.0	right	1
1111	ytchoky	0.75	49.0	right	1
1112	kchol	28.0	24.0	left	1
1113	daiin	2.0	30.0	right	1
1114	qoty	0.0	0.0	unknown	0
1115	chol	51.0	0.0	left	1
1116	cthy	51.0	3.0	left	1
1117	dor	2.0	30.0	right	1
1118	ykychy	47.2	3.6	left	1
1119	choty	51.0	0.0	left	1
1120	dain	2.0	30.0	right	1
1121	chaiin	51.0	0.0	left	1
1122	daiin	2.0	30.0	right	1
1123	ded	2.0	30.0	right	1
1124	tchol	0.0	7.0	right	1
1125	shor	0.0	0.0	unknown	0
1126	shor	0.0	0.0	unknown	0
1127	dky	2.0	30.0	right	1
1128	shcphy	0.0	24.0	right	1
1129	daiin	2.0	30.0	right	1
1130	cthy	51.0	3.0	left	1
1131	dy	2.0	30.0	right	1
1132	chodl	51.0	0.0	left	1
1133	daiin	2.0	30.0	right	1
1134	odl	0.0	5.0	right	1
1135	ds	2.0	30.0	right	1
1136	y	0.0	0.0	unknown	0
1137	otol	0.0	5.0	right	1
1138	chaiin	51.0	0.0	left	1
1139	ykchor	43.2	27.2	left	1
1140	dair	2.0	30.0	right	1
1141	chody	51.0	0.0	left	1
1142	cthy	51.0	3.0	left	1
1143	s	0.0	0.0	unknown	0
1144	daiin	2.0	30.0	right	1
1145	shol	0.0	0.0	unknown	0
1146	cphar	51.0	0.0	left	1
1147	dan	2.0	30.0	right	1
1148	y	0.0	0.0	unknown	0
1149	ykchy	43.2	27.2	left	1
1150	dain	2.0	30.0	right	1
1151	dchy	32.0	36.0	right	1
1152	oky	0.75	77.0	right	1
1153	chol	51.0	0.0	left	1
1154	dy	2.0	30.0	right	1
1155	dy	2.0	30.0	right	1
1156	ctho	51.0	3.0	left	1
1157	tchey	9.4	7.0	left	1
1158	tan	0.0	0.0	unknown	0
1159	cthor	51.0	3.0	left	1
1160	shy	0.0	0.0	unknown	0
1161	arg	0.0	0.0	unknown	0
1162	torshor	0.0	0.0	unknown	0
1163	opchy	0.0	13.0	right	1
1164	shol	0.0	0.0	unknown	0
1165	dy	2.0	30.0	right	1
1166	qopchy	0.0	34.0	right	1
1167	shol	0.0	0.0	unknown	0
1168	opchor	0.0	13.0	right	1
1169	dypchy	2.0	32.0	right	1
1170	dchm	32.0	36.0	right	1
1171	dchol	32.0	36.0	right	1
1172	chol	51.0	0.0	left	1
1173	dol	2.0	30.0	right	1
1174	shkchy	0.0	0.0	unknown	0
1175	ydal	0.0	0.0	unknown	0
1176	shy	0.0	0.0	unknown	0
1177	ykchy	43.2	27.2	left	1
1178	qotey	0.0	0.0	unknown	0
1179	daiin	2.0	30.0	right	1
1180	s	0.0	0.0	unknown	0
1181	y	0.0	0.0	unknown	0
1182	s	0.0	0.0	unknown	0
1183	y	0.0	0.0	unknown	0
1184	dchor	32.0	36.0	right	1
1185	shaiin	0.0	0.0	unknown	0
1186	oeees	5.0	5.0	tie	1
1187	ykor	43.2	3.6	left	1
1188	chor	51.0	0.0	left	1
1189	ytshy	0.0	4.0	right	1
1190	ykchy	43.2	27.2	left	1
1191	kchy	28.0	24.0	left	1
1192	dar	2.0	30.0	right	1
1193	shorodo	0.0	0.0	unknown	0
1194	shy	0.0	0.0	unknown	0
1195	tshy	0.0	0.0	unknown	0
1196	kchol	28.0	24.0	left	1
1197	dpchy	2.0	32.0	right	1
1198	qopchy	0.0	34.0	right	1
1199	otchol	0.0	14.0	right	1
1200	cfhol	51.0	0.0	left	1
1201	dy	2.0	30.0	right	1
1202	tchor	0.0	7.0	right	1
1203	dor	2.0	30.0	right	1
1204	daiin	2.0	30.0	right	1
1205	qotchol	0.0	9.0	right	1
1206	okchy	0.75	77.0	right	1
1207	okchor	0.75	77.0	right	1
1208	oiin	0.0	5.0	right	1
1209	chckhy	51.0	24.0	left	1
1210	d	2.0	30.0	right	1
1211	okchor	0.75	77.0	right	1
1212	doaiin	2.0	30.0	right	1
1213	s	0.0	0.0	unknown	0
1214	okchey	10.15	77.0	right	1
1215	daiin	2.0	30.0	right	1
1216	okchal	0.75	77.0	right	1
1217	daldy	2.0	30.0	right	1
1218	koair	2.0	24.0	right	1
1219	chtoiin	51.0	0.0	left	1
1220	otchy	0.0	14.0	right	1
1221	kchod	28.0	24.0	left	1
1222	otol	0.0	5.0	right	1
1223	otchy	0.0	14.0	right	1
1224	octhos	0.0	8.0	right	1
1225	oko	0.75	77.0	right	1
1226	qokol	39.75	0.0	left	1
1227	chodal	51.0	0.0	left	1
1228	otchol	0.0	14.0	right	1
1229	cphol	51.0	0.0	left	1
1230	choty	51.0	0.0	left	1
1231	qokchy	39.75	0.0	left	1
1232	qokod	39.75	0.0	left	1
1233	chy	51.0	0.0	left	1
1234	otchy	0.0	14.0	right	1
1235	cthody	51.0	3.0	left	1
1236	ols	2.0	5.0	right	1
1237	chey	60.4	0.0	left	1
1238	okos	0.75	77.0	right	1
1239	oaiin	0.0	5.0	right	1
1240	okshy	0.75	77.0	right	1
1241	qocky	0.0	0.0	unknown	0
1242	dairo	2.0	30.0	right	1
1243	d	2.0	30.0	right	1
1244	shoin	0.0	0.0	unknown	0
1245	ytaiin	0.0	4.0	right	1
1246	sho	0.0	0.0	unknown	0
1247	qocthy	0.0	3.0	right	1
1248	pchodaiin	0.0	2.0	right	1
1249	chopol	51.0	3.0	left	1
1250	shoiin	0.0	0.0	unknown	0
1251	daiin	2.0	30.0	right	1
1252	dain	2.0	30.0	right	1
1253	o	0.0	5.0	right	1
1254	ykeey	49.2	3.6	left	1
1255	soiiin	0.0	0.0	unknown	0
1256	chok	98.55	0.0	left	1
1257	qokchy	39.75	0.0	left	1
1258	da	2.0	30.0	right	1
1259	okol	0.75	77.0	right	1
1260	ydaiin	0.0	0.0	unknown	0
1261	olchy	0.0	45.0	right	1
1262	kchor	28.0	24.0	left	1
1263	daiin	2.0	30.0	right	1
1264	olol	0.0	5.0	right	1
1265	ochkchar	0.0	5.0	right	1
1266	kol	2.0	24.0	right	1
1267	shy	0.0	0.0	unknown	0
1268	daiin	2.0	30.0	right	1
1269	dorody	2.0	30.0	right	1
1270	qokchol	39.75	0.0	left	1
1271	dar	2.0	30.0	right	1
1272	dala	2.0	30.0	right	1
1273	qotolo	0.0	0.0	unknown	0
1274	ychol	30.0	0.0	left	1
1275	oir	0.0	5.0	right	1
1276	okor	0.75	77.0	right	1
1277	choor	51.0	0.0	left	1
1278	ockhy	0.0	5.0	right	1
1279	soshy	0.0	0.0	unknown	0
1280	fchol	0.0	0.0	unknown	0
1281	shor	0.0	0.0	unknown	0
1282	cheor	60.4	0.0	left	1
1283	ykaiin	43.2	3.6	left	1
1284	s	0.0	0.0	unknown	0
1285	shoty	0.0	0.0	unknown	0
1286	dy	2.0	30.0	right	1
1287	okchy	0.75	77.0	right	1
1288	dy	2.0	30.0	right	1
1289	ykeey	49.2	3.6	left	1
1290	ky	2.0	24.0	right	1
1291	chodalg	51.0	0.0	left	1
1292	pdychoiin	4.0	0.0	left	1
1293	yfodain	0.0	0.0	unknown	0
1294	otyshy	0.0	5.0	right	1
1295	dy	2.0	30.0	right	1
1296	ypchor	0.0	2.0	right	1
1297	daiin	2.0	30.0	right	1
1298	kol	2.0	24.0	right	1
1299	ydain	0.0	0.0	unknown	0
1300	okchor	0.75	77.0	right	1
1301	dchy	32.0	36.0	right	1
1302	tshy	0.0	0.0	unknown	0
1303	oky	0.75	77.0	right	1
1304	chy	51.0	0.0	left	1
1305	cthy	51.0	3.0	left	1
1306	otchy	0.0	14.0	right	1
1307	ty	0.0	0.0	unknown	0
1308	chol	51.0	0.0	left	1
1309	daiin	2.0	30.0	right	1
1310	ychy	30.0	0.0	left	1
1311	dy	2.0	30.0	right	1
1312	daiin	2.0	30.0	right	1
1313	chcthy	51.0	31.0	left	1
1314	ykykaiin	43.2	3.6	left	1
1315	dytchy	2.0	41.0	right	1
1316	ykchy	43.2	27.2	left	1
1317	ky	2.0	24.0	right	1
1318	dy	2.0	30.0	right	1
1319	ytychy	4.0	4.0	tie	1
1320	ksho	2.0	24.0	right	1
1321	ykshy	43.2	3.6	left	1
1322	shokshor	0.75	0.0	left	1
1323	yty	0.0	4.0	right	1
1324	darody	2.0	30.0	right	1
1325	dyotyds	2.0	30.0	right	1
1326	okshy	0.75	77.0	right	1
1327	daiin	2.0	30.0	right	1
1328	okchor	0.75	77.0	right	1
1329	chky	51.0	0.0	left	1
1330	qotchy	0.0	9.0	right	1
1331	daiin	2.0	30.0	right	1
1332	cthor	51.0	3.0	left	1
1333	oty	0.0	5.0	right	1
1334	qoty	0.0	0.0	unknown	0
1335	choky	51.75	0.0	left	1
1336	cthy	51.0	3.0	left	1
1337	chokchy	51.75	0.0	left	1
1338	dydydy	2.0	30.0	right	1
1339	chckhy	51.0	24.0	left	1
1340	dchyd	32.0	36.0	right	1
1341	n	0.0	0.0	unknown	0
1342	oykshy	0.0	7.0	right	1
1343	choty	51.0	0.0	left	1
1344	dydy	2.0	30.0	right	1
1345	odyd	0.0	5.0	right	1
1346	otchy	0.0	14.0	right	1
1347	okchy	0.75	77.0	right	1
1348	dshy	2.0	30.0	right	1
1349	dardy	2.0	30.0	right	1
1350	dol	2.0	30.0	right	1
1351	dair	2.0	30.0	right	1
1352	dam	2.0	30.0	right	1
1353	daiin	2.0	30.0	right	1
1354	okor	0.75	77.0	right	1
1355	shy	0.0	0.0	unknown	0
1356	koly	2.0	24.0	right	1
1357	daiin	2.0	30.0	right	1
1358	chol	51.0	0.0	left	1
1359	cthy	51.0	3.0	left	1
1360	sol	0.0	0.0	unknown	0
1361	ckhaiin	77.0	0.0	left	1
1362	sal	0.0	0.0	unknown	0
1363	daiin	2.0	30.0	right	1
1364	cthy	51.0	3.0	left	1
1365	dy	2.0	30.0	right	1
1366	saiin	0.0	0.0	unknown	0
1367	okear	6.75	77.0	right	1
1368	sho	0.0	0.0	unknown	0
1369	keocthy	5.0	27.0	right	1
1370	dain	2.0	30.0	right	1
1371	ctholy	51.0	3.0	left	1
1372	odaiin	0.0	5.0	right	1
1373	cthl	51.0	3.0	left	1
1374	s	0.0	0.0	unknown	0
1375	y	0.0	0.0	unknown	0
1376	saiiin	0.0	0.0	unknown	0
1377	dolchds	2.0	34.0	right	1
1378	chor	51.0	0.0	left	1
1379	choross	51.0	0.0	left	1
1380	shan	0.0	0.0	unknown	0
1381	shor	0.0	0.0	unknown	0
1382	shoty	0.0	0.0	unknown	0
1383	ytol	0.0	4.0	right	1
1384	dor	2.0	30.0	right	1
1385	dom	2.0	30.0	right	1
1386	poror	0.0	0.0	unknown	0
1387	orshy	0.0	5.0	right	1
1388	choiin	51.0	0.0	left	1
1389	dtchan	2.0	37.0	right	1
1390	opchor	0.0	13.0	right	1
1391	dy	2.0	30.0	right	1
1392	chor	51.0	0.0	left	1
1393	or	0.0	5.0	right	1
1394	oro	0.0	5.0	right	1
1395	r	0.0	0.0	unknown	0
1396	aiin	0.0	0.0	unknown	0
1397	cthy	51.0	3.0	left	1
1398	kain	2.0	24.0	right	1
1399	dar	2.0	30.0	right	1
1400	cthor	51.0	3.0	left	1
1401	daiin	2.0	30.0	right	1
1402	qokor	39.75	0.0	left	1
1403	okeor	6.75	77.0	right	1
1404	okaiin	0.75	77.0	right	1
1405	doiin	2.0	30.0	right	1
1406	choky	51.75	0.0	left	1
1407	shol	0.0	0.0	unknown	0
1408	qoky	39.75	0.0	left	1
1409	qotchod	0.0	9.0	right	1
1410	otchor	0.0	14.0	right	1
1411	chor	51.0	0.0	left	1
1412	chor	51.0	0.0	left	1
1413	ytchor	0.0	49.0	right	1
1414	cthy	51.0	3.0	left	1
1415	s	0.0	0.0	unknown	0
1416	qotchey	9.4	9.0	left	1
1417	choty	51.0	0.0	left	1
1418	kaiin	2.0	24.0	right	1
1419	otchy	0.0	14.0	right	1
1420	r	0.0	0.0	unknown	0
1421	aiin	0.0	0.0	unknown	0
1422	coy	51.0	0.0	left	1
1423	choiin	51.0	0.0	left	1
1424	sho	0.0	0.0	unknown	0
1425	s	0.0	0.0	unknown	0
1426	chy	51.0	0.0	left	1
1427	s	0.0	0.0	unknown	0
1428	chy	51.0	0.0	left	1
1429	tor	0.0	0.0	unknown	0
1430	ols	2.0	5.0	right	1
1431	ytchor	0.0	49.0	right	1
1432	chor	51.0	0.0	left	1
1433	ol	0.0	5.0	right	1
1434	oiin	0.0	5.0	right	1
1435	oty	0.0	5.0	right	1
1436	shol	0.0	0.0	unknown	0
1437	daiin	2.0	30.0	right	1
1438	otcholocthol	0.0	17.0	right	1
1439	chol	51.0	0.0	left	1
1440	chol	51.0	0.0	left	1
1441	chody	51.0	0.0	left	1
1442	kan	2.0	24.0	right	1
1443	sor	0.0	0.0	unknown	0
1444	chor	51.0	0.0	left	1
1445	cthoiin	51.0	3.0	left	1
1446	cthy	51.0	3.0	left	1
1447	qokaiin	39.75	0.0	left	1
1448	soloiin	0.0	0.0	unknown	0
1449	cheor	60.4	0.0	left	1
1450	chol	51.0	0.0	left	1
1451	daiin	2.0	30.0	right	1
1452	cthy	51.0	3.0	left	1
1453	chor	51.0	0.0	left	1
1454	orom	0.0	5.0	right	1
1455	oeesordy	5.0	5.0	tie	1
1456	tchor	0.0	7.0	right	1
1457	chor	51.0	0.0	left	1
1458	chs	51.0	0.0	left	1
1459	ykch	49.2	49.2	tie	1
1460	shocthy	0.0	3.0	right	1
1461	opchy	0.0	13.0	right	1
1462	ty	0.0	0.0	unknown	0
1463	ky	2.0	24.0	right	1
1464	oshaiin	0.0	5.0	right	1
1465	dyky	2.0	32.0	right	1
1466	oeees	5.0	5.0	tie	1
1467	deeeod	5.0	30.0	right	1
1468	aiin	0.0	0.0	unknown	0
1469	dtoaiin	2.0	30.0	right	1
1470	daiin	2.0	30.0	right	1
1471	dalchy	2.0	32.0	right	1
1472	dyky	2.0	32.0	right	1
1473	schy	0.0	0.0	unknown	0
1474	saiin	0.0	0.0	unknown	0
1475	doal	2.0	30.0	right	1
1476	qoky	39.75	0.0	left	1
1477	shotchy	0.0	9.0	right	1
1478	ydain	0.0	0.0	unknown	0
1479	yky	43.2	3.6	left	1
1480	shody	0.0	0.0	unknown	0
1481	otol	0.0	5.0	right	1
1482	daiin	2.0	30.0	right	1
1483	toror	0.0	0.0	unknown	0
1484	dalydal	2.0	30.0	right	1
1485	opchy	0.0	13.0	right	1
1486	fchol	0.0	0.0	unknown	0
1487	ypchocfy	0.0	2.0	right	1
1488	okal	0.75	77.0	right	1
1489	sokchy	0.75	0.0	left	1
1490	qokol	39.75	0.0	left	1
1491	chotyokchy	51.75	0.0	left	1
1492	cthy	51.0	3.0	left	1
1493	chy	51.0	0.0	left	1
1494	kchy	28.0	24.0	left	1
1495	dychokchy	6.75	30.0	right	1
1496	shcthy	0.0	31.0	right	1
1497	shtshy	0.0	0.0	unknown	0
1498	sho	0.0	0.0	unknown	0
1499	tchokyd	0.75	7.0	right	1
