folio	line	pos	token
f2	6	2	okcheiinolotaiinchedyaiinqee
f2	6	3	iinolaiinkoaiindoramqopchyqop
f2	6	4	chedyainamytqeerklkchedy
f2	6	5	ainsheyainqalcheychyyty
f2	6	6	sheqokainchaliindyeeshy
f2	6	7	otqokydyqrarchyardo
f2	6	8	arokshchedyteshearshqotdo
f2	6	9	shedokyshrkcheqotchyrkiin
f2	6	10	arkikychyqotdoainiind
f2	6	11	doolshtchedoalqdchey
f2	6	12	kicheychotqotalshedyiincheychy
f2	6	13	cheyqotrkalyiinqaalin
f2	6	14	otrkyainqachedardaiinlk
f2	6	15	qochedchedykelarchetorchyaiin
f2	6	16	cheiintorcheololcheyaincheoldychedy
f2	6	17	cheolchyolqaindyqqochedyain
f2	6	18	aiinainaldyshedqoiinshechedyt
f2	6	19	qshedrdychedsheotdsht
f2	6	20	shedqoliinshetorolechydar
f2	6	21	okrqoksheamtiechetiol
f2	6	22	shetordyoleylkqokolor
f2	6	23	oldcheoklkdyaiinshorr
f2	6	24	qokychedychedyqopttytarlcolot
f2	6	25	chedyshedychedytetyiinokchedyched
f2	6	26	orchedyartyaindorchechedyqokchedy
f2	6	27	chedyqokrkainqopkychedyqokdiain
f2	6	28	qokarlkdorkyshedykokelksh
f2	6	29	archedyqokqopshedylkqokdorchshe
f2	6	30	rklkainshedychychedoreqokqok
f2	7	1	lkchytkecheoleorchedytoqoky
f2	7	2	chycheshdoretoainqokytorqa
f2	7	3	chetochycheoltotchedyrctorol
f2	7	4	orainrctorqokchedycheolaiinrtar
f2	7	5	ainchedychytorchedycheolarchedrky
f2	7	6	qokchedyrcheolaiinchedlchrlh
f2	7	7	rkdychyqoiintaralaiinain
f2	7	8	yrshedshedtarshqdyainiin
f2	7	9	aiinokaiinainchedychedqodarqoklc
f2	7	10	qokiinainchedychedchyqokdyqok
f2	7	11	okdyainchedychedqodchyarsh
f2	7	12	kqokshelcqoktchedorshechedy
f2	7	13	qocheolainchedyqopshksheqat
f2	7	14	cheolchedyrcqopshalkecheolarqok
f2	7	15	iinaintalkkecheolopttor
f2	7	16	alkcheoletqoktorlhind
f2	7	17	kkeottqokkidyshindy
f2	7	18	tqokdyininchdyqokdorshedy
f2	7	19	inindyaindorqopshedydedidar
f2	7	20	ddylhchedyrklklkqoklkdar
f2	7	21	rklkchedyshedylkchydorqoksheqok
f2	7	22	shedylkcheqokkedorcheqokainch
f2	7	23	chychetdorcheoleaintorchqa
f2	7	24	dorcheoltocheoraintorqateqok
f2	7	25	cheorchedytotortorolqokchlh
f2	7	26	ainchedyrctorqokchedyarrklhy
f2	7	27	olcheolaiinrrkdyrshedkichey
f2	7	28	rkdyolyrqotaraiintain
f2	7	29	lolchqoiinshedalokainar
f2	7	30	tarshkoqokdyshchedydarqok
f2	8	1	okdyiinarshdyqochyinar
f2	8	2	arshqchedychedqolcarlkki
f2	8	3	oryyolaiinqoainkocheolqa
f2	8	4	aiinqosholainlctorteokl
f2	8	5	darshedyqopqopshalchedyarcheyche
f2	8	6	qopshkshecheolchedyecheopde
f2	8	7	cheolchedyraretlhqokshedychedy
f2	8	8	opraintqokkialinchedyqok
f2	8	9	lhsharininchardorlcde
f2	8	10	chedyqokchedyaindorqopchedydichedyain
f2	8	11	lcchechedyoldiainamshainee
f2	8	12	chedykoshqyalchyrkylk
f2	8	13	ainshiinshainiineearchy
f2	8	14	shainchiindyaryychedyiin
f2	8	15	rkychtyshsheshkyshy
f2	8	16	kyarokshyarshshchche
f2	8	17	tyshchedyshearkyydoalq
f2	8	18	shearkikyshdoqqatrk
f2	8	19	qodiqocheddytarolkotocheol
f2	8	20	dichedamdykeolartochyol
f2	8	21	cheddychedyorlarolchycheyol
f2	8	22	amchedyoryarlkaiinololrk
f2	8	23	llkolaiinkitorolaincheolal
f2	8	24	kialolainolrkchedyshedokr
f2	8	25	cheyrkkochedycheolalteiinshetor
f2	8	26	cheolqatetookrshotde
f2	8	27	qotqaarecheydirhqokyshedyor
f2	8	28	qaetqokcherhshshedychedychedy
f2	8	29	lhaldeorqokaraindorchede
f2	8	30	chedyartyokdechedyoldikoain
f2	9	1	arrkainchekoqoklkchshshe
f2	9	2	chedylkkoqokkedarchesheiinto
f2	9	3	shedychydarqokcheqoktorotchqa
f2	9	4	chytocheoraintorqokqokyqacheol
f2	9	5	cheoltotortorqokolarqokrdy
f2	9	6	torqokqokrrktarrqochelh
f2	9	7	qacheollhtarychelhkiolaiin
f2	9	8	qokrkqocheshedolaiinchtain
f2	9	9	lhykiolcheytainalshedyiin
f2	9	10	qoshedchtotshedyiinqatdar
f2	9	11	shedtarotainrkiinchedychedarqok
f2	9	12	otrkchedardyaldyolaiinin
f2	9	13	amchedychekitorcheyrkaindyal
f2	9	14	chetoraindycheolshedokdyiinshe
f2	9	15	ololqshedqoiinshechedychol
f2	9	16	olkoqookrsheamotole
f2	9	17	cheolqachedshetorolechyoklk
f2	9	18	qatotoramtiechetilkqok
f2	9	19	cheychechedyshedyortiinltarlc
f2	9	20	chelhorchedychedyiindoroklcde
f2	9	21	lhalchedyqokardorkychedeko
f2	9	22	chedyarchedechedydichkoainshe
f2	9	23	arrkchedykoqokchqokshsheqok
f2	9	24	rkqokqokkedorqokoriinqoktor
f2	9	25	qokaindorcheoleorchedytotorqok
f2	9	26	chedychedycheoletoainqokytortorchedy
f2	9	27	chetorainchedytorchedyqaolar
f2	9	28	ettorqokchedycheolaiinrrkl
f2	9	29	chedyrccheolaraiindyolyriin
f2	9	30	rcoraiinchedalolchqoiinok
f2	10	1	ortalcheydechrkshedoklh
f2	10	2	oliinaiinardortqlkrkchy
f2	10	3	chedchedytshqchedyqopeqalk
f2	10	4	dorqchedychyqoplhchedychedarqa
f2	10	5	amychyqopeelkydarcheolte
f2	10	6	yaineerkyyshqateshe
f2	10	7	ainchkyarchshchedyiinshedo
f2	10	8	iintetyshyshedoshkysh
f2	10	9	dyqshychedyarkikykych
f2	10	10	chlhardokishtqotdoshedy
f2	10	11	oktardokiolchotdoaly
f2	10	12	lhykiolcheytainalshedyiin
f2	10	13	qoshedchtotshedyiinqatdar
f2	10	14	chotqatchecheyaltrkaiin
f2	10	15	kelcheolchyolaiindyeedyshed
f2	10	16	checheqaiinaindyshedtchedyiin
f2	10	17	cheololeedyqchedyiinchedyainch
f2	10	18	chycheydyqsheddychedainchedyot
f2	10	19	dyshedainchedychtchyetodar
f2	10	20	ainchetotchedyrctorqokcheol
f2	10	21	tchychedyqokyrcchedyotcheolarched
f2	10	22	ttorchedycheolotaiinaldylch
f2	10	23	chedyotdylolqoshedlhtaral
f2	10	24	cheolrlolchiinoktarshko
f2	10	25	rkechchshoklhalkody
f2	10	26	aiindorlkrkchedyelhqokytardar
f2	10	27	qopshcheoleqatardarqokainshe
f2	10	28	lkchedyqokytarcheainsheolamti
f2	10	29	elhainshedshetychedytaraiin
f2	10	30	lhchedyshelcaiinchedyrkcheaiinchy
f2	11	1	sheaiincheaiindiardichedyaiinqok
f2	11	2	aiinshdichyaindidyaiinqokdy
f2	11	3	shkychyainqlrkqokkyt
f2	11	4	shkyainqiindyiinkydyched
f2	11	5	qodiotamarrhcheoldytarq
f2	11	6	dykerhtocheollkaiinindydy
f2	11	7	kelcheolchyolaiindyeedyshed
f2	11	8	olarchyolcheyaincheoldyqqo
f2	11	9	llkolcheyoldyalqshedok
f2	11	10	lkaiinolrkkoalteqookl
f2	11	11	alainalqatershshetorti
f2	11	12	alteshetoramdyoktidy
f2	11	13	qokaropqotdeshedychedytetiin
f2	11	14	artdeqokinchedyqoktyiindor
f2	11	15	rhshchedychedyqokainqoplcchechedy
f2	11	16	chedyqoklcchedeollkchedykosh
f2	11	17	qokchedydechedykolkdarainshiin
f2	11	18	qokchedyrkshedychedyqokdiainshshe
f2	11	19	qopshedylkkechqokshshainot
f2	11	20	chedyqokkeqoksheqokshcheyiindy
f2	11	21	kokedorcheiintoainiindyte
f2	11	22	qokdorcheolorqoktorotdyteq
f2	11	23	kecheoleaintotorchteqqok
f2	11	24	qokoraintorqokyoltechoklh
f2	11	25	orainqokyrcqacheolrkdylhy
f2	11	26	qaolaraiinlhyshedlhkichey
f2	11	27	cheolarchedalyqotarshcheyq
f2	11	28	rkdyolchshedtarqokotrk
f2	11	29	yriinshedcheyqrkaryain
f2	11	30	cheyaiinokdyyaindyqokchyin
f2	12	1	otainarshchedyindyollk
f2	12	2	ainrkshdydarqokdyaraiinin
f2	12	3	rkardyqdychyarcheollkki
f2	12	4	kqokshedshelctoropcheoldy
f2	12	5	ainshedlcaiintchercardychedy
f2	12	6	cheolchedyainrcqopalchedyopqae
f2	12	7	chedyiinrcqotshkoprart
f2	12	8	shalkechedyartlhshdein
f2	12	9	areqokkideinchedyqoktyain
f2	12	10	etkitorqokinqokariindor
f2	12	11	lhsharchchedyarqopkychechedy
f2	12	12	chedyqokchedyrkchechedylkchkosh
f2	12	13	archedylkqokchedyqokdarqokshiin
f2	12	14	chedyrkqokchedykokeqokchesheqok
f2	12	15	kyshedychychechqokqoktoainch
f2	12	16	shedylkchetodarchetotorotqoky
f2	12	17	darqokorainotqokyqqokarok
f2	12	18	qokcheainchedychqaqokrchlh
f2	12	19	totorqokchedyqrtarychedyche
f2	12	20	qqokrkdychedycheolcheysht
f2	12	21	chedyqoshedlhshtshedyyint
f2	12	22	cheshedtarshtainiinaintdar
f2	12	23	lhtarshaiiniinchedardyqokchy
f2	12	24	aiinqokaindarchyalindyar
f2	12	25	okdyaiinarqokindyarcheolqok
f2	12	26	dyaiiniinshchydyarcheolqoksh
f2	12	27	tarchedaraintdororoprcar
f2	12	28	ainshedsheamorshedychchedyaiin
f2	12	29	shedshelctyopdychchedyaiinaiin
f2	12	30	shelcaiintircchchedyaiinaiinqok
f2	13	1	qopqoplcalecherhlhshal
f2	13	2	alkkechedyrhdeqokininch
f2	13	3	chedyopreqokorchedychedyqokar
f2	13	4	etqokrhchedytyiinaindorqop
f2	13	5	lhshalinainlcchedechedyko
f2	13	6	inchdqokdeoldilkchdar
f2	13	7	qokarchedydordikoainshsheiin
f2	13	8	qopkyshedychedyshyshainotch
f2	13	9	kyshedylkkosheshainotchqoky
f2	13	10	shedylkchyqokiinainotchqokyqa
f2	13	11	chychetodortochqokyqaolcheol
f2	13	12	chetotcheoltorqokyqaolcheolar
f2	13	13	orainchedytorqokoklhtaryr
f2	13	14	chedyqokyrcqokrktaryrqoiin
f2	13	15	chedycheolotarrshedlhtarshal
f2	13	16	dylolraiinotainrkarsh
f2	13	17	rqoiinlhainyiinainchedyched
f2	13	18	qoiinshedtarrkiinainchedychedqo
f2	13	19	iinshedoksharainchedychedqochy
f2	13	20	okaiinrkchedychychylcarcheolqok
f2	13	21	qokychekoltitaroroprc
f2	13	22	checheolaintydcheaiinrcaraiin
f2	13	23	sheaiintychechyaraiinaiinaiinqok
f2	13	24	qoplcshchedyshetqoklhshal
f2	13	25	kchedychedyttorshalinchd
f2	13	26	tkirhindqokardorqopky
f2	13	27	inchchedyainkydechedydilkch
f2	13	28	qokchedyaindeqoklkchshsheiin
f2	13	29	chedylkqopkodordarqokiinqokto
f2	13	30	kylkchedychcheiinqokotchqoky
f2	14	1	chqokshainqokydytearchok
f2	14	2	sheqokshiinqarchshychedy
f2	14	3	qokqokyqaolterarchoky
f2	14	4	torolcheolarqokdyoklhtarqo
f2	14	5	torcheolaraiinrllhtaryche
f2	14	6	ryrqochetarkiolcheyt
f2	14	7	dyqoiinshedlhalcheyaiinqain
f2	14	8	lhqokdyainshyiinaindar
f2	14	9	aiinrkarshiinchedchedardyal
f2	14	10	rkchedychedqodylcalindylk
f2	14	11	shqochydchyydyarcheolki
f2	14	12	qodarshedyqopchedyalchedyqosheqok
f2	14	13	darshalksheopqokqaardi
f2	14	14	qopcheolchedyopqatcheydicheqot
f2	14	15	qacherhlhqotinchedyshedyort
f2	14	16	arrhlhshdeinshedyorchedyty
f2	14	17	tshalarindchedychedyqokain
f2	14	18	qokalarchindychedyqokardor
f2	14	19	shchddyqokrkaindorqopde
f2	14	20	ardycheollhchedyqokqopkyshedyko
f2	14	21	chcheollhtrkchedykyshedylkqok
f2	14	22	cheolqokchedyainlktoqokkedorqok
f2	14	23	shedydorqokcheiinqoktochqokyqa
f2	14	24	lkcheolcheorqoktotorqokyqaol
f2	14	25	keortotorchqokyqaqqokr
f2	14	26	cheolchedytorqokqaolcheolrrkdy
f2	14	27	eqokyqokchedyolcheolarrkdyl
f2	14	28	chedycheolaraiinrkdylrqoiin
f2	14	29	chycheolrchedcheylolrshedok
f2	14	30	rcheddechshiinshedtarkodor
f2	15	1	deolchshiinshedoktarqdy
f2	15	2	amqopshqlkrkchedyyottar
f2	15	3	ysheealchedychyqopetardar
f2	15	4	eeqalkchedychedarcheolainamti
f2	15	5	kylkytycheolqateshetid
f2	15	6	archedytyshqateiinlcchedyrk
f2	15	7	lkqatesheaiinchedydrkchyain
f2	15	8	qashshkyrkdichyainldy
f2	15	9	teshkyshychyainqdyrk
f2	15	10	shcheqotalqldyrktched
f2	15	11	yotamchekotordytarindy
f2	15	12	cheolkorhcheoldyarchincheollh
f2	15	13	amtocheolollkindyeetchedy
f2	15	14	rhlkqaindycheollhtchedyain
f2	15	15	toqaiindyeelhtchedyainchedy
f2	15	16	dytchedyiinchedychychetoeto
f2	15	17	qokchetoshcheolcheoraintorqok
f2	15	18	cheetodaraintortorqokcheolar
f2	15	19	cheolainchedyrctorqaolcheolrkdy
f2	15	20	ainqokchedyotcheolrrkdyrqo
f2	15	21	qokaraiinaldyyrqotarsh
f2	15	22	cheoldylchrshedlhtarqok
f2	15	23	rkrqoshedlhcheyaiinqrkar
f2	15	24	shedaiinqdyainyiinaindyqok
f2	15	25	lhqokaiinrkiinainchedyqokchy
f2	15	26	shdyaiinainshchedychedqolcto
f2	15	27	otqokainsheollcqoktorop
f2	15	28	kolamtiqokaindorordych
f2	15	29	aintytidaroroprcchedyaiin
f2	15	30	shechedydyaiinrcaraiinaiinqok
f3	1	1	iinqoplcykchedyoprqokki
f3	1	2	alopraintrhlhshinch
f3	1	3	elhsharinchedychedyqokdorqop
f3	1	4	rhinindchedyiinaindordechedy
f3	1	5	qokchedyqokchedyainlcchededilk
f3	1	6	chedydorqopshedydeoldilkshshe
f3	1	7	qokqopkylkchedydilkchsheiin
f3	1	8	delkchqokshyshainiindy
f3	1	9	ainiinqokychcheydyrary
f3	1	10	shchqokycheyqkychtyyiin
f3	1	11	ainqokyqaiinqokarokshchedyshe
f3	1	12	otqaoldyrchlhyqoar
f3	1	13	qokycheolarqdylhyqoshedki
f3	1	14	olaiinchedrolyqoshedtarchey
f3	1	15	aralcheydychqoshedtaralq
f3	1	16	chedderkolrkshedyaldordy
f3	1	17	aiinamqqopeerkchyelhtar
f3	1	18	lkchyqopcheollktardarainsheam
f3	1	19	cheollhlkqokycheolainsheamtit
f3	1	20	elkchedytarqashedlctychedyar
f3	1	21	qachedyychetesheaiintidche
f3	1	22	darteiinsheshchedyrkaiinchyar
f3	1	23	cheoliinshelckydydiainaiin
f3	1	24	lcshkychedychediainaiinlaiin
f3	1	25	aintqoqopiinkecheolrainqok
f3	1	26	kcheolotopkoqoktorsharin
f3	1	27	keotamrrhkidyalchch
f3	1	28	qokdytarshinchdyarrkqop
f3	1	29	kitarlkaldydcheolchedylkky
f3	1	30	alindychlhchedylkkylkko
f3	2	1	cheedydychedylkchedylkcheke
f3	2	2	indyqcheoldyqokainchytodor
f3	2	3	cheolchedydylkchedychytodoreche
f3	2	4	lktotketocheaintotorqoky
f3	2	5	qokainchedyqokqokqokyolqrok
f3	2	6	toqokchedyqokyarqokrklhyqo
f3	2	7	qokqaolaiinqoklhtarrqoche
f3	2	8	arrrkoltarcheshedtarolchey
f3	2	9	cheddylchrlhtaralaiinq
f3	2	10	chqoiinytarqokaiinrkar
f3	2	11	alqokiinrkainchedyqodyqok
f3	2	12	aiinarshshchedyqokchytodyar
f3	2	13	ainteoltilcaindoropcheolshe
f3	2	14	shedolamchedyqokdororrcshedy
f3	2	15	lctytirkaroprcaiinchchedy
f3	2	16	rcqopqopyalchedyopsheet
f3	2	17	lcalkcheolchedyetkirhlh
f3	2	18	arkkeotoptqoktorlhsh
f3	2	19	cheolrsherhqokshalchinch
f3	2	20	amainkocheoltorarchdyddy
f3	2	21	tararcheedchedyrkqokkyshedy
f3	2	22	lkchindydyrklkchedyshedylk
f3	2	23	lhrklkainshedyqokkecheoldarqok
f3	2	24	chyqokkeedariinqoktorotch
f3	2	25	todorcheoltchetotorqokqokyqa
f3	2	26	echeorqokytoqokyqacheolqqok
f3	2	27	toorainrctorqaolarqokr
f3	2	28	tainchedychytorolcheolaiinrrk
f3	2	29	chedyolcheolchedrtaryqocheshed
f3	2	30	dytaryiincheolcheyqtot
f3	3	1	olrqooklhaiinqdyainrk
f3	3	2	iinlhtarkoaiinainrkshiinain
f3	3	3	shaiinqaiinainiinaincheddardy
f3	3	4	kookdyainarchedychedchyqokchy
f3	3	5	qaqokytarcheolqokolamtiqokt
f3	3	6	cheqokainlcolqoktchedoror
f3	3	7	sheamtydtoropardych
f3	3	8	lctytirkaroprcaiinchchedy
f3	3	9	qopshalchedycheolareqokcherh
f3	3	10	kechedyopainerhlhalqokin
f3	3	11	qokrhlharqokchedychedyariinain
f3	3	12	kilhshchinchedyqokchedyaindor
f3	3	13	chchedyqokrkainchedekooldi
f3	3	14	dyarchedyqokqopchedykokelkch
f3	3	15	rkqopkychychedylkchqokshshe
f3	3	16	qoklkchcheshshainchcheyiin
f3	3	17	kechdarorsheainotqokyiindy
f3	3	18	qokainotqaiinkyaroktysh
f3	3	19	qokydyterarshyqoshear
f3	3	20	qokchokyyardoolkysh
f3	3	21	tarchedyqolhdoshchotdoal
f3	3	22	rcheshedsholtotrkshedyy
f3	3	23	shedoklhtaraiinaiinainshchedyqo
f3	3	24	kodorqokrkqainqochyto
f3	3	25	qalhotqokykshetetytche
f3	3	26	darcheolqokainolchedyqokcheopar
f3	3	27	qateshedshetyrkardiardi
f3	3	28	teiinshelctiychechyaiinl
f3	3	29	shshtichedycheainrcdiaiinky
f3	3	30	kykydrkdiiinaiindykyt
f3	4	1	iindykechedyrrhqokdyarin
f3	4	2	dytarchedycheolshetokitarchdy
f3	4	3	amarsheainkilkalindylh
f3	4	4	tarlkalarchlharlkshedychy
f3	4	5	cheollharchedyqopchychedykedarche
f3	4	6	lhtchedyrkkychekodorqokor
f3	4	7	qokchedykyshedykocheolchcheqoktor
f3	4	8	chekecheolchdarchesheainotqa
f3	4	9	echeainiinqoktorotdyter
f3	4	10	toorchedyqoktotorchteqrk
f3	4	11	cheoltotdarainqokyqaarrkdy
f3	4	12	ainqokyrcchyqokcheolrlrqo
f3	4	13	qokychyorarcheolrdychiinshed
f3	4	14	chyartolrkeolshoky
f3	4	15	oliinqokolchedchedyqopqchedychy
f3	4	16	aiindoramqtqcheollhchedar
f3	4	17	dorqyshqalqachedycheolqa
f3	4	18	amyshaineecheylhyqate
f3	4	19	eecheyiindyeekycheoliinshsh
f3	4	20	lkytyshqaiinchedyychyain
f3	4	21	qaiinshearshkydiqldy
f3	4	22	iinardokikyshaininrkiin
f3	4	23	kyshchtqotaldydchedt
f3	4	24	chedyqochedamtarolrhchyqaiin
f3	4	25	tarollarchechelkaindyq
f3	4	26	tochyolcheyqainlhdyainchedy
f3	4	27	cheololcheyolaiindytiinchedych
f3	4	28	eeqshedqochedyiincheshtot
f3	4	29	chedyiinchedshechedyotedarqokyrc
f3	4	30	dychedshetorcholtotorrcchy
f3	5	1	choldechytiqokyorotr
f3	5	2	oleychetidychytrke
f3	5	3	qokyshedyorchedytetytariinchedaiin
f3	5	4	tortaroklcoliinldortsh
f3	5	5	oliinqokolchedchedyqopqchedychy
f3	5	6	otaiinchedykoaramlkchyqalh
f3	5	7	aiinkoainshamychedyeelkchedy
f3	5	8	amyshaineecheylhyqate
f3	5	9	qalcheyiinqoprdarteaiinsh
f3	5	10	lhchedyytycheoltetirkdichy
f3	5	11	lkytyshqaiinchedyychyain
f3	5	12	qaiinshearshkydiqldy
f3	5	13	rctqochedyariinrkotordy
f3	5	14	lcyiindychedyotqokdyarch
f3	5	15	chedyotamarainrhalindycheol
f3	5	16	shekorhtotortarchcheolrklk
f3	5	17	tortarlkqchdychedyqoklkchy
f3	5	18	chdyeedycheoltshedychedorcheol
f3	5	19	rkqokchedyainlkchedarortotor
f3	5	20	lkchedyainchedychytoqokaintortor
f3	5	21	kecheoletocheaincholqokr
f3	5	22	qoktortorqokqokyolchtarqoche
f3	5	23	chqaolcheolqrychekiol
f3	5	24	qacheolaraiinrdyqolhcheyaiin
f3	5	25	cheolaiinchedaldyolshedshqok
f3	5	26	rklolchriincheyokrkar
f3	5	27	yqoiinshedlhshotarainchedy
f3	5	28	cheyqokdyainarcheqokindy
f3	5	29	qdyaiiniinardydylcarcheol
f3	5	30	rkshdyqchedyqoincheolkiq
f3	6	1	kainshedsheoltyainopdych
f3	6	2	alcheolchedyiinchshedychedycheolqaar
f3	6	3	qoainshedychedyshcheolchedyaret
f3	6	4	cheolrcqopqopalchedyopetqok
f3	6	5	darlcalshechedyetrhlhsh
f3	6	6	shchedyopartlhshininch
f3	6	7	alcheolreqokshalinchd
f3	6	8	etorshqokinqokardorqopky
f3	6	9	tdyalincharchedyqopkyshedy
f3	6	10	shindqokchedykyshedykoqokke
f3	6	11	areecheolchedylklkchykedorcheol
f3	6	12	chedychedylkkokeqokcheqoktotor
f3	6	13	lkchedychekecheoloraintortorqok
f3	6	14	lktcheolqokortortorqaolcheol
f3	6	15	chechytoorchedyqokchedycheolaraiin
f3	6	16	cheoldarchedytorqokcheolarrkdyl
f3	6	17	totqokychyaraiinrkdylch
f3	6	18	dartorchyarchedallolchsh
f3	6	19	torolortalcheyolchchrk
f3	6	20	ltardyqokardorqoptshee
f3	6	21	oldychedchedytshlkrkchedyqop
f3	6	22	dyiinaiinkoshqrkchedychyee
f3	6	23	iinqokchedyainqeechedychyqopr
f3	6	24	chedykoqshqopeelhlkchedyty
f3	6	25	amqeecheylkchedydarcheolqaiin
f3	6	26	qyaliinchedyycheolqateshe
f3	6	27	qopeechedytyaiinshchedydrkche
f3	6	28	eeryshshshdrkyqot
f3	6	29	kyarshchedykykyycheqotal
f3	6	30	tyshshedocheqotainqiinqa
f3	7	1	shkychedodyrkkydytt
f3	7	2	qochedydykerhtodytarlkaiin
f3	7	3	dytarariinlkqindyeeq
f3	7	4	rhtolkaiinlhtlkqokchedychedy
f3	7	5	tarlkdydyqokchedylkchychet
f3	7	6	qaiindyshedainchedychetotchy
f3	7	7	dycheolaldyqqochedyolchyok
f3	7	8	qookrdyiinshechedytitorol
f3	7	9	okrliinchedtorchlkolaiin
f3	7	10	okchedsheamotoloktitorch
f3	7	11	rshetortioldtilkolsh
f3	7	12	cheyropdeqokychedytetllc
f3	7	13	opqokychedyorqopteltarolqok
f3	7	14	tetorloktarolotchedaiinam
f3	7	15	oldyotaiinlaiinqoptlkchy
f3	7	16	otlaiindorlcqoplkrkcheollh
f3	7	17	arqoptqlkrkeqatarcheol
f3	7	18	tlkrkchycheoletarcheainlc
f3	7	19	qchedychyeeqalhdarcheolshesh
f3	7	20	alqopeekylkchedyqateaiinky
f3	7	21	cheyeerarchedyyteiinshky
f3	7	22	rkyarokshychedyteshrk
f3	7	23	kyarchlhychedyqoiinkyy
f3	7	24	shychedychedokiolkyqotq
f3	7	25	ardokicheychtotqotinrk
f3	7	26	kyshchotalshedyyiiniint
f3	7	27	chtotrkyiinainqacheyt
f3	7	28	qochedamchedylarlkchechyq
f3	7	29	amdychedyylkolaiinchecheyain
f3	7	30	chedyoryyaiinqochedytorrkcheol
f3	8	1	alqocheoliindarshedyqopqokqoqot
f3	8	2	qocheolchedyainshedyqopqopchedysheqok
f3	8	3	cheolchedyiinrcqopqoplcqopcheolqa
f3	8	4	iinainaralkcheolopainqokki
f3	8	5	lcyalchedychedyaintqokkish
f3	8	6	chedyotopaintdyshalarch
f3	8	7	amarainkorhtotarlkard
f3	8	8	tarlkarchindycheollhchedyky
f3	8	9	dyeedycheollhtqokchedyshedyqok
f3	8	10	dyqlhtchedydyainchedychydor
f3	8	11	ainchedychychetotetocheto
f3	8	12	totdorcheoletoainchedytoqoky
f3	8	13	totorainchedyqokyqokchedyqaqok
f3	8	14	dartorchedyqokyrcchycheolotcheolrk
f3	8	15	rcchyqokchedycheolotaiinchedrky
f3	8	16	aiinchedrkdylolqoiinshedchey
f3	8	17	qoiinshedlhtarshqokoty
f3	8	18	qokotainrkarainchedychechy
f3	8	19	rkaryiinainchedydyqokchyol
f3	8	20	oryarlkolaiinalolcheydy
f3	8	21	olaiinkitoralolrkkodyshed
f3	8	22	alolcheyolrkkoalqashediin
f3	8	23	kochedycheolalqaterlchedot
f3	8	24	tetookrlshamtiolok
f3	8	25	amtioldeylkdytorchy
f3	8	26	deqokchedyshedyorchedytyiinlol
f3	8	27	tyiinltaroklciinqokotaiin
f3	8	28	aindoroklcchedeoldiaiindor
f3	8	29	oldiaiinchedykoainqyshchedy
f3	8	30	lkchkoainshsheshaineeqop
f3	9	1	chdarainshsheiinainotalee
f3	9	2	sheiinyshainotiindyeechedy
f3	9	3	otchcheyiindytearchyte
f3	9	4	chqokyiindyteqchoktyiin
f3	9	5	qqokarchoklhchedyqosheky
f3	9	6	ychedyqoiindokykyyalin
f3	9	7	ardokishshcheqotainqaiin
f3	9	8	shchtchealiinindycheyt
f3	9	9	tarkeolotcherhtodyaiinee
f3	9	10	archeiinkocheoltarlkchdyt
f3	9	11	tocheolchydyqindydychedychedy
f3	9	12	lkqaiincheecheollhrkainche
f3	9	13	qaiinainindylhtlkchedyto
f3	9	14	eedyqcheolchedyqokchedylkte
f3	9	15	dyqshedlhdychedyainchyshto
f3	9	16	shedqookchedychedchedychtookdar
f3	9	17	chedshetorchedyolshchytoolchy
f3	9	18	chyoktitotorqokyrcqokrched
f3	9	19	oktilktolrcchychedyral
f3	9	20	taiinqokyrcchedycheolotarcheyol
f3	9	21	darchrcchycheolotraiindech
f3	9	22	rctcheolotaiinchedallshshed
f3	9	23	otchchedalolchchiinlhko
f3	9	24	chedrkolchiinshedokshdyaiin
f3	9	25	iinlhshalokdyaiinarshqo
f3	9	26	okainarshchedychedqoqokycheol
f3	9	27	otdarkqokteolamlccheor
f3	9	28	qoklcolamqoktardorarch
f3	9	29	chqopchedyqopqoshecheolqoktche
f3	9	30	chedykqosheqokqaarcheylhde
f3	10	1	sherqaardicherhqotinchedy
f3	10	2	cheolshearecherhlhdechchedy
f3	10	3	chealdeqokorchedychedytyqopche
f3	10	4	rharqokinchedychedyqokiinkyde
f3	10	5	indychedyqokaindorqopcheqoklk
f3	10	6	ainshedychedeoldilkkoiinsh
f3	10	7	dorlkdechedydilkchainqokain
f3	10	8	dekedilkainshsheychiin
f3	10	9	chedydorlkchshsheiinshqokydy
f3	10	10	lkcheshsheshainotcheyqar
f3	10	11	shqokycheyiinrkyarychedyshe
f3	10	12	ainqaiindykyarchtyqoar
f3	10	13	iinqokkyartyshyiinkiky
f3	10	14	terkchokychedyqoarcheych
f3	10	15	chyychedyardokikyotal
f3	10	16	lhqoqochekiolcheychrky
f3	10	17	tariincheshedolcheyaiintariin
f3	10	18	olcheyqainrkshedyiinainchedar
f3	10	19	ainshedyyaintcheqokrkolin
f3	10	20	chedylarolchekiolaindyqa
f3	10	21	olkitorolcheyolchedyshedqol
f3	10	22	aiintoralainolrktorqooksh
f3	10	23	kocheolalteqookshotoly
f3	10	24	kotoralqatetoltidyol
f3	10	25	rshshetoramtiedyqoktor
f3	10	26	cheycheropqotdeshedytyiintor
f3	10	27	opdeqokychedyshedyortoklctar
